"","x"
"19175","10"
"19176","2"
"19177","10"
"19178","10"
"19179","3"
"19180","1"
"19181","19"
"19182","5"
"19183","16"
"19184","4"
"19185","24"
"19186","0"
"19187","22"
"19188","3"
"19189","9"
"19190","25"
"19191","0"
"19192","0"
"19193","2"
"19194","0"
"19195","0"
"19196","3"
"19197","2"
"19198","0"
"19199","3"
"19200","27"
"19201","13"
"19202","4"
"19203","13"
"19204","12"
"19205","32"
"19206","3"
"19207","0"
"19208","1"
"19209","2"
"19210","29"
"19211","1"
"19212","1"
"19213","13"
"19214","0"
"19215","8"
"19216","21"
"19217","1"
"19218","2"
"19219","1"
"19220","18"
"19221","1"
"19222","19"
"19223","1"
"19224","9"
"19225","12"
"19226","3"
"19227","7"
"19228","2"
"19229","6"
"19230","4"
"19231","5"
"19232","8"
"19233","11"
"19234","29"
"19235","2"
"19236","4"
"19237","15"
"19238","10"
"19239","17"
"19240","23"
"19241","29"
"19242","17"
"19243","1"
"19244","2"
"19245","6"
"19246","0"
"19247","26"
"19248","6"
"19249","4"
"19250","6"
"19251","38"
"19252","0"
"19253","1"
"19254","32"
"19255","14"
"19256","6"
"19257","14"
"19258","0"
"19259","27"
"19260","8"
"19261","0"
"19262","0"
"19263","0"
"19264","31"
"19265","6"
"19266","20"
"19267","35"
"19268","3"
"19269","24"
"19270","0"
"19271","7"
"19272","1"
"19273","2"
"19274","7"
"19275","20"
"19276","33"
"19277","1"
"19278","18"
"19279","1"
"19280","20"
"19281","8"
"19282","8"
"19283","0"
"19284","24"
"19285","4"
"19286","11"
"19287","6"
"19288","12"
"19289","0"
"19290","19"
"19291","3"
"19292","24"
"19293","1"
"19294","2"
"19295","6"
"19296","0"
"19297","0"
"19298","5"
"19299","1"
"19300","4"
"19301","8"
"19302","0"
"19303","12"
"19304","1"
"19305","0"
"19306","6"
"19307","11"
"19308","20"
"19309","5"
"19310","2"
"19311","2"
"19312","16"
"19313","22"
"19314","6"
"19315","2"
"19316","21"
"19317","31"
"19318","3"
"19319","10"
"19320","0"
"19321","7"
"19322","1"
"19323","0"
"19324","2"
"19325","1"
"19326","3"
"19327","1"
"19328","2"
"19329","10"
"19330","13"
"19331","7"
"19332","3"
"19333","4"
"19334","3"
"19335","4"
"19336","5"
"19337","0"
"19338","4"
"19339","19"
"19340","14"
"19341","4"
"19342","13"
"19343","3"
"19344","8"
"19345","2"
"19346","4"
"19347","24"
"19348","14"
"19349","2"
"19350","0"
"19351","12"
"19352","0"
"19353","1"
"19354","3"
"19355","6"
"19356","26"
"19357","26"
"19358","1"
"19359","3"
"19360","6"
"19361","11"
"19362","22"
"19363","4"
"19364","1"
"19365","12"
"19366","6"
"19367","7"
"19368","5"
"19369","8"
"19370","20"
"19371","2"
"19372","8"
"19373","10"
"19374","21"
"19375","2"
"19376","6"
"19377","10"
"19378","1"
"19379","16"
"19380","6"
"19381","27"
"19382","7"
"19383","8"
"19384","11"
"19385","5"
"19386","15"
"19387","20"
"19388","0"
"19389","0"
"19390","0"
"19391","6"
"19392","14"
"19393","0"
"19394","6"
"19395","3"
"19396","1"
"19397","1"
"19398","18"
"19399","7"
"19400","22"
"19401","3"
"19402","25"
"19403","1"
"19404","2"
"19405","5"
"19406","11"
"19407","0"
"19408","6"
"19409","12"
"19410","18"
"19411","0"
"19412","5"
"19413","2"
"19414","1"
"19415","0"
"19416","5"
"19417","20"
"19418","29"
"19419","0"
"19420","2"
"19421","7"
"19422","5"
"19423","0"
"19424","5"
"19425","7"
"19426","4"
"19427","7"
"19428","17"
"19429","5"
"19430","0"
"19431","0"
"19432","4"
"19433","1"
"19434","2"
"19435","0"
"19436","12"
"19437","1"
"19438","21"
"19439","23"
"19440","7"
"19441","12"
"19442","0"
"19443","2"
"19444","8"
"19445","1"
"19446","1"
"19447","22"
"19448","0"
"19449","2"
"19450","1"
"19451","1"
"19452","0"
"19453","2"
"19454","4"
"19455","2"
"19456","1"
"19457","0"
"19458","0"
"19459","19"
"19460","1"
"19461","7"
"19462","16"
"19463","14"
"19464","4"
"19465","3"
"19466","6"
"19467","12"
"19468","1"
"19469","2"
"19470","9"
"19471","7"
"19472","4"
"19473","1"
"19474","18"
"19475","2"
"19476","1"
"19477","6"
"19478","35"
"19479","10"
"19480","9"
"19481","3"
"19482","11"
"19483","1"
"19484","3"
"19485","23"
"19486","30"
"19487","0"
"19488","11"
"19489","4"
"19490","20"
"19491","0"
"19492","7"
"19493","6"
"19494","0"
"19495","12"
"19496","2"
"19497","1"
"19498","15"
"19499","8"
"19500","0"
"19501","1"
"19502","2"
"19503","0"
"19504","1"
"19505","5"
"19506","2"
"19507","1"
"19508","25"
"19509","4"
"19510","22"
"19511","1"
"19512","7"
"19513","1"
"19514","18"
"19515","1"
"19516","2"
"19517","0"
"19518","1"
"19519","3"
"19520","22"
"19521","2"
"19522","7"
"19523","0"
"19524","0"
"19525","4"
"19526","3"
"19527","2"
"19528","24"
"19529","0"
"19530","5"
"19531","1"
"19532","5"
"19533","4"
"19534","0"
"19535","8"
"19536","5"
"19537","2"
"19538","1"
"19539","18"
"19540","13"
"19541","10"
"19542","0"
"19543","6"
"19544","3"
"19545","2"
"19546","3"
"19547","0"
"19548","0"
"19549","13"
"19550","1"
"19551","2"
"19552","17"
"19553","12"
"19554","5"
"19555","2"
"19556","22"
"19557","9"
"19558","2"
"19559","3"
"19560","7"
"19561","20"
"19562","36"
"19563","4"
"19564","8"
"19565","7"
"19566","13"
"19567","2"
"19568","2"
"19569","2"
"19570","10"
"19571","10"
"19572","0"
"19573","3"
"19574","4"
"19575","0"
"19576","5"
"19577","10"
"19578","5"
"19579","17"
"19580","0"
"19581","11"
"19582","21"
"19583","0"
"19584","1"
"19585","13"
"19586","7"
"19587","4"
"19588","7"
"19589","14"
"19590","7"
"19591","1"
"19592","12"
"19593","3"
"19594","7"
"19595","22"
"19596","24"
"19597","0"
"19598","4"
"19599","1"
"19600","1"
"19601","6"
"19602","5"
"19603","6"
"19604","7"
"19605","7"
"19606","13"
"19607","14"
"19608","38"
"19609","6"
"19610","3"
"19611","3"
"19612","3"
"19613","2"
"19614","6"
"19615","9"
"19616","3"
"19617","4"
"19618","6"
"19619","5"
"19620","18"
"19621","21"
"19622","1"
"19623","18"
"19624","0"
"19625","1"
"19626","8"
"19627","5"
"19628","3"
"19629","2"
"19630","5"
"19631","12"
"19632","1"
"19633","7"
"19634","0"
"19635","13"
"19636","15"
"19637","9"
"19638","3"
"19639","4"
"19640","1"
"19641","31"
"19642","6"
"19643","1"
"19644","25"
"19645","13"
"19646","8"
"19647","15"
"19648","1"
"19649","1"
"19650","36"
"19651","6"
"19652","6"
"19653","18"
"19654","1"
"19655","3"
"19656","0"
"19657","1"
"19658","0"
"19659","3"
"19660","0"
"19661","4"
"19662","4"
"19663","26"
"19664","0"
"19665","0"
"19666","5"
"19667","8"
"19668","7"
"19669","21"
"19670","5"
"19671","24"
"19672","6"
"19673","17"
"19674","17"
"19675","4"
"19676","34"
"19677","4"
"19678","1"
"19679","0"
"19680","13"
"19681","8"
"19682","4"
"19683","13"
"19684","0"
"19685","18"
"19686","9"
"19687","16"
"19688","3"
"19689","2"
"19690","0"
"19691","2"
"19692","0"
"19693","2"
"19694","9"
"19695","3"
"19696","20"
"19697","0"
"19698","1"
"19699","10"
"19700","2"
"19701","1"
"19702","1"
"19703","2"
"19704","6"
"19705","11"
"19706","16"
"19707","18"
"19708","4"
"19709","0"
"19710","5"
"19711","12"
"19712","5"
"19713","24"
"19714","1"
"19715","27"
"19716","7"
"19717","7"
"19718","2"
"19719","5"
"19720","1"
"19721","19"
"19722","4"
"19723","0"
"19724","1"
"19725","34"
"19726","5"
"19727","1"
"19728","5"
"19729","2"
"19730","5"
"19731","25"
"19732","0"
"19733","4"
"19734","4"
"19735","3"
"19736","2"
"19737","5"
"19738","3"
"19739","6"
"19740","25"
"19741","0"
"19742","24"
"19743","1"
"19744","2"
"19745","0"
"19746","1"
"19747","5"
"19748","27"
"19749","4"
"19750","1"
"19751","0"
"19752","4"
"19753","4"
"19754","19"
"19755","9"
"19756","16"
"19757","25"
"19758","1"
"19759","19"
"19760","11"
"19761","0"
"19762","4"
"19763","6"
"19764","13"
"19765","2"
"19766","5"
"19767","9"
"19768","2"
"19769","6"
"19770","1"
"19771","0"
"19772","23"
"19773","2"
"19774","9"
"19775","10"
"19776","24"
"19777","27"
"19778","26"
"19779","3"
"19780","3"
"19781","6"
"19782","17"
"19783","9"
"19784","3"
"19785","0"
"19786","8"
"19787","2"
"19788","0"
"19789","31"
"19790","3"
"19791","15"
"19792","1"
"19793","1"
"19794","33"
"19795","0"
"19796","1"
"19797","0"
"19798","18"
"19799","1"
"19800","2"
"19801","5"
"19802","5"
"19803","1"
"19804","9"
"19805","2"
"19806","9"
"19807","1"
"19808","3"
"19809","0"
"19810","6"
"19811","8"
"19812","0"
"19813","2"
"19814","28"
"19815","2"
"19816","37"
"19817","13"
"19818","7"
"19819","1"
"19820","23"
"19821","8"
"19822","16"
"19823","0"
"19824","10"
"19825","9"
"19826","28"
"19827","9"
"19828","6"
"19829","9"
"19830","2"
"19831","0"
"19832","13"
"19833","2"
"19834","33"
"19835","1"
"19836","0"
"19837","3"
"19838","10"
"19839","1"
"19840","2"
"19841","1"
"19842","1"
"19843","5"
"19844","28"
"19845","18"
"19846","0"
"19847","18"
"19848","27"
"19849","23"
"19850","0"
"19851","0"
"19852","1"
"19853","5"
"19854","7"
"19855","2"
"19856","8"
"19857","4"
"19858","8"
"19859","18"
"19860","3"
"19861","4"
"19862","9"
"19863","4"
"19864","3"
"19865","5"
"19866","1"
"19867","4"
"19868","3"
"19869","2"
"19870","2"
"19871","6"
"19872","4"
"19873","8"
"19874","10"
"19875","1"
"19876","20"
"19877","7"
"19878","17"
"19879","13"
"19880","22"
"19881","0"
"19882","11"
"19883","2"
"19884","10"
"19885","25"
"19886","5"
"19887","6"
"19888","2"
"19889","11"
"19890","1"
"19891","3"
"19892","4"
"19893","9"
"19894","1"
"19895","1"
"19896","31"
"19897","4"
"19898","0"
"19899","3"
"19900","4"
"19901","0"
"19902","10"
"19903","5"
"19904","6"
"19905","4"
"19906","8"
"19907","5"
"19908","0"
"19909","0"
"19910","1"
"19911","20"
"19912","6"
"19913","9"
"19914","3"
"19915","1"
"19916","3"
"19917","1"
"19918","27"
"19919","20"
"19920","1"
"19921","14"
"19922","4"
"19923","0"
"19924","0"
"19925","10"
"19926","15"
"19927","23"
"19928","9"
"19929","1"
"19930","24"
"19931","8"
"19932","4"
"19933","27"
"19934","10"
"19935","0"
"19936","1"
"19937","4"
"19938","4"
"19939","2"
"19940","28"
"19941","8"
"19942","2"
"19943","28"
"19944","5"
"19945","1"
"19946","1"
"19947","5"
"19948","10"
"19949","4"
"19950","7"
"19951","21"
"19952","4"
"19953","5"
"19954","13"
"19955","20"
"19956","1"
"19957","10"
"19958","4"
"19959","12"
"19960","4"
"19961","1"
"19962","10"
"19963","3"
"19964","6"
"19965","1"
"19966","0"
"19967","5"
"19968","2"
"19969","4"
"19970","7"
"19971","4"
"19972","5"
"19973","4"
"19974","4"
"19975","3"
"19976","6"
"19977","6"
"19978","7"
"19979","2"
"19980","2"
"19981","1"
"19982","5"
"19983","8"
"19984","0"
"19985","7"
"19986","8"
"19987","3"
"19988","2"
"19989","5"
"19990","1"
"19991","3"
"19992","34"
"19993","13"
"19994","3"
"19995","5"
"19996","1"
"19997","3"
"19998","2"
"19999","23"
"20000","5"
"20001","5"
"20002","14"
"20003","1"
"20004","10"
"20005","13"
"20006","5"
"20007","27"
"20008","21"
"20009","0"
"20010","3"
"20011","4"
"20012","12"
"20013","3"
"20014","4"
"20015","3"
"20016","1"
"20017","4"
"20018","0"
"20019","0"
"20020","6"
"20021","0"
"20022","3"
"20023","12"
"20024","5"
"20025","18"
"20026","0"
"20027","29"
"20028","2"
"20029","33"
"20030","3"
"20031","17"
"20032","2"
"20033","17"
"20034","15"
"20035","1"
"20036","0"
"20037","32"
"20038","12"
"20039","5"
"20040","2"
"20041","0"
"20042","1"
"20043","25"
"20044","0"
"20045","2"
"20046","5"
"20047","12"
"20048","11"
"20049","13"
"20050","2"
"20051","4"
"20052","0"
"20053","1"
"20054","1"
"20055","0"
"20056","12"
"20057","0"
"20058","5"
"20059","3"
"20060","1"
"20061","2"
"20062","19"
"20063","10"
"20064","1"
"20065","9"
"20066","3"
"20067","0"
"20068","18"
"20069","4"
"20070","3"
"20071","2"
"20072","9"
"20073","1"
"20074","1"
"20075","28"
"20076","4"
"20077","8"
"20078","2"
"20079","4"
"20080","3"
"20081","25"
"20082","3"
"20083","2"
"20084","32"
"20085","3"
"20086","0"
"20087","31"
"20088","3"
"20089","11"
"20090","6"
"20091","33"
"20092","9"
"20093","3"
"20094","8"
"20095","3"
"20096","14"
"20097","3"
"20098","19"
"20099","2"
"20100","4"
"20101","1"
"20102","0"
"20103","1"
"20104","3"
"20105","0"
"20106","7"
"20107","15"
"20108","1"
"20109","5"
"20110","27"
"20111","12"
"20112","1"
"20113","21"
"20114","10"
"20115","7"
"20116","15"
"20117","1"
"20118","5"
"20119","3"
"20120","4"
"20121","1"
"20122","24"
"20123","6"
"20124","2"
"20125","4"
"20126","29"
"20127","2"
"20128","1"
"20129","1"
"20130","26"
"20131","26"
"20132","12"
"20133","4"
"20134","0"
"20135","3"
"20136","2"
"20137","1"
"20138","15"
"20139","5"
"20140","8"
"20141","16"
"20142","23"
"20143","2"
"20144","2"
"20145","19"
"20146","4"
"20147","23"
"20148","9"
"20149","7"
"20150","7"
"20151","1"
"20152","7"
"20153","8"
"20154","3"
"20155","0"
"20156","0"
"20157","1"
"20158","15"
"20159","2"
"20160","8"
"20161","25"
"20162","1"
"20163","5"
"20164","4"
"20165","14"
"20166","17"
"20167","7"
"20168","12"
"20169","1"
"20170","0"
"20171","9"
"20172","18"
"20173","6"
"20174","31"
"20175","2"
"20176","25"
"20177","0"
"20178","18"
"20179","7"
"20180","4"
"20181","1"
"20182","0"
"20183","2"
"20184","34"
"20185","13"
"20186","6"
"20187","9"
"20188","11"
"20189","1"
"20190","19"
"20191","7"
"20192","1"
"20193","18"
"20194","6"
"20195","0"
"20196","8"
"20197","1"
"20198","4"
"20199","1"
"20200","1"
"20201","26"
"20202","1"
"20203","0"
"20204","5"
"20205","1"
"20206","7"
"20207","5"
"20208","7"
"20209","5"
"20210","1"
"20211","1"
"20212","19"
"20213","1"
"20214","7"
"20215","10"
"20216","0"
"20217","0"
"20218","1"
"20219","3"
"20220","0"
"20221","6"
"20222","14"
"20223","17"
"20224","3"
"20225","6"
"20226","0"
"20227","3"
"20228","9"
"20229","0"
"20230","4"
"20231","8"
"20232","0"
"20233","7"
"20234","0"
"20235","3"
"20236","9"
"20237","17"
"20238","10"
"20239","7"
"20240","24"
"20241","1"
"20242","5"
"20243","2"
"20244","18"
"20245","1"
"20246","9"
"20247","0"
"20248","5"
"20249","8"
"20250","12"
"20251","22"
"20252","6"
"20253","1"
"20254","2"
"20255","3"
"20256","3"
"20257","32"
"20258","0"
"20259","1"
"20260","18"
"20261","30"
"20262","6"
"20263","2"
"20264","6"
"20265","0"
"20266","3"
"20267","10"
"20268","2"
"20269","20"
"20270","1"
"20271","0"
"20272","0"
"20273","9"
"20274","24"
"20275","1"
"20276","34"
"20277","16"
"20278","21"
"20279","5"
"20280","1"
"20281","1"
"20282","8"
"20283","9"
"20284","1"
"20285","21"
"20286","4"
"20287","6"
"20288","5"
"20289","6"
"20290","3"
"20291","10"
"20292","7"
"20293","4"
"20294","2"
"20295","1"
"20296","13"
"20297","13"
"20298","3"
"20299","3"
"20300","5"
"20301","4"
"20302","5"
"20303","5"
"20304","13"
"20305","1"
"20306","22"
"20307","2"
"20308","13"
"20309","2"
"20310","21"
"20311","6"
"20312","11"
"20313","0"
"20314","3"
"20315","1"
"20316","3"
"20317","4"
"20318","27"
"20319","0"
"20320","5"
"20321","19"
"20322","6"
"20323","4"
"20324","1"
"20325","9"
"20326","5"
"20327","15"
"20328","5"
"20329","7"
"20330","3"
"20331","17"
"20332","13"
"20333","9"
"20334","1"
"20335","0"
"20336","21"
"20337","29"
"20338","2"
"20339","4"
"20340","10"
"20341","12"
"20342","6"
"20343","6"
"20344","0"
"20345","24"
"20346","1"
"20347","0"
"20348","2"
"20349","1"
"20350","12"
"20351","6"
"20352","30"
"20353","1"
"20354","22"
"20355","9"
"20356","5"
"20357","7"
"20358","7"
"20359","3"
"20360","1"
"20361","0"
"20362","2"
"20363","5"
"20364","9"
"20365","9"
"20366","11"
"20367","7"
"20368","11"
"20369","12"
"20370","27"
"20371","5"
"20372","8"
"20373","7"
"20374","3"
"20375","5"
"20376","10"
"20377","9"
"20378","1"
"20379","14"
"20380","2"
"20381","20"
"20382","11"
"20383","11"
"20384","1"
"20385","11"
"20386","13"
"20387","3"
"20388","4"
"20389","6"
"20390","3"
"20391","2"
"20392","12"
"20393","1"
"20394","1"
"20395","0"
"20396","11"
"20397","5"
"20398","6"
"20399","7"
"20400","2"
"20401","5"
"20402","10"
"20403","6"
"20404","1"
"20405","0"
"20406","3"
"20407","2"
"20408","2"
"20409","0"
"20410","1"
"20411","4"
"20412","4"
"20413","16"
"20414","2"
"20415","1"
"20416","0"
"20417","2"
"20418","4"
"20419","0"
"20420","2"
"20421","1"
"20422","14"
"20423","11"
"20424","14"
"20425","18"
"20426","11"
"20427","9"
"20428","1"
"20429","26"
"20430","0"
"20431","8"
"20432","1"
"20433","27"
"20434","0"
"20435","5"
"20436","0"
"20437","1"
"20438","14"
"20439","5"
"20440","1"
"20441","7"
"20442","4"
"20443","2"
"20444","9"
"20445","3"
"20446","7"
"20447","4"
"20448","5"
"20449","11"
"20450","5"
"20451","0"
"20452","3"
"20453","8"
"20454","2"
"20455","2"
"20456","1"
"20457","2"
"20458","16"
"20459","6"
"20460","12"
"20461","6"
"20462","2"
"20463","4"
"20464","4"
"20465","0"
"20466","5"
"20467","0"
"20468","17"
"20469","1"
"20470","2"
"20471","0"
"20472","10"
"20473","4"
"20474","16"
"20475","7"
"20476","25"
"20477","5"
"20478","9"
"20479","5"
"20480","4"
"20481","3"
"20482","6"
"20483","0"
"20484","2"
"20485","3"
"20486","19"
"20487","14"
"20488","0"
"20489","1"
"20490","9"
"20491","4"
"20492","11"
"20493","15"
"20494","14"
"20495","5"
"20496","8"
"20497","7"
"20498","6"
"20499","13"
"20500","0"
"20501","0"
"20502","4"
"20503","7"
"20504","2"
"20505","0"
"20506","2"
"20507","1"
"20508","4"
"20509","2"
"20510","16"
"20511","0"
"20512","8"
"20513","6"
"20514","2"
"20515","16"
"20516","9"
"20517","0"
"20518","2"
"20519","4"
"20520","0"
"20521","8"
"20522","9"
"20523","1"
"20524","0"
"20525","10"
"20526","1"
"20527","4"
"20528","16"
"20529","0"
"20530","0"
"20531","28"
"20532","18"
"20533","7"
"20534","0"
"20535","4"
"20536","13"
"20537","0"
"20538","1"
"20539","11"
"20540","32"
"20541","3"
"20542","15"
"20543","0"
"20544","2"
"20545","18"
"20546","22"
"20547","5"
"20548","10"
"20549","37"
"20550","4"
"20551","6"
"20552","14"
"20553","0"
"20554","1"
"20555","7"
"20556","29"
"20557","10"
"20558","7"
"20559","0"
"20560","6"
"20561","1"
"20562","1"
"20563","2"
"20564","2"
"20565","21"
"20566","1"
"20567","0"
"20568","27"
"20569","16"
"20570","17"
"20571","5"
"20572","17"
"20573","0"
"20574","6"
"20575","14"
"20576","4"
"20577","19"
"20578","36"
"20579","6"
"20580","8"
"20581","11"
"20582","4"
"20583","22"
"20584","2"
"20585","16"
"20586","25"
"20587","9"
"20588","1"
"20589","2"
"20590","0"
"20591","5"
"20592","10"
"20593","11"
"20594","25"
"20595","3"
"20596","14"
"20597","6"
"20598","9"
"20599","14"
"20600","5"
"20601","12"
"20602","1"
"20603","8"
"20604","3"
"20605","19"
"20606","11"
"20607","0"
"20608","1"
"20609","2"
"20610","19"
"20611","1"
"20612","8"
"20613","22"
"20614","11"
"20615","9"
"20616","4"
"20617","22"
"20618","1"
"20619","4"
"20620","6"
"20621","0"
"20622","1"
"20623","11"
"20624","2"
"20625","17"
"20626","4"
"20627","27"
"20628","6"
"20629","16"
"20630","1"
"20631","5"
"20632","12"
"20633","20"
"20634","25"
"20635","2"
"20636","4"
"20637","7"
"20638","30"
"20639","4"
"20640","11"
"20641","0"
"20642","7"
"20643","13"
"20644","12"
"20645","1"
"20646","7"
"20647","2"
"20648","1"
"20649","20"
"20650","11"
"20651","6"
"20652","2"
"20653","0"
"20654","3"
"20655","8"
"20656","3"
"20657","4"
"20658","30"
"20659","11"
"20660","5"
"20661","0"
"20662","14"
"20663","8"
"20664","8"
"20665","4"
"20666","1"
"20667","11"
"20668","0"
"20669","2"
"20670","1"
"20671","1"
"20672","10"
"20673","1"
"20674","14"
"20675","8"
"20676","14"
"20677","2"
"20678","1"
"20679","2"
"20680","2"
"20681","0"
"20682","9"
"20683","3"
"20684","6"
"20685","15"
"20686","11"
"20687","3"
"20688","5"
"20689","14"
"20690","3"
"20691","3"
"20692","4"
"20693","13"
"20694","4"
"20695","6"
"20696","1"
"20697","4"
"20698","6"
"20699","6"
"20700","2"
"20701","3"
"20702","0"
"20703","6"
"20704","3"
"20705","1"
"20706","1"
"20707","23"
"20708","2"
"20709","6"
"20710","10"
"20711","3"
"20712","17"
"20713","4"
"20714","1"
"20715","2"
"20716","1"
"20717","5"
"20718","0"
"20719","9"
"20720","12"
"20721","27"
"20722","2"
"20723","0"
"20724","16"
"20725","1"
"20726","10"
"20727","0"
"20728","1"
"20729","7"
"20730","13"
"20731","8"
"20732","1"
"20733","3"
"20734","0"
"20735","0"
"20736","5"
"20737","17"
"20738","16"
"20739","1"
"20740","7"
"20741","1"
"20742","9"
"20743","31"
"20744","4"
"20745","15"
"20746","1"
"20747","8"
"20748","0"
"20749","11"
"20750","16"
"20751","4"
"20752","0"
"20753","1"
"20754","5"
"20755","8"
"20756","5"
"20757","0"
"20758","10"
"20759","7"
"20760","24"
"20761","16"
"20762","2"
"20763","3"
"20764","5"
"20765","4"
"20766","9"
"20767","0"
"20768","19"
"20769","17"
"20770","9"
"20771","0"
"20772","4"
"20773","8"
"20774","12"
"20775","1"
"20776","21"
"20777","0"
"20778","0"
"20779","1"
"20780","16"
"20781","10"
"20782","3"
"20783","12"
"20784","3"
"20785","5"
"20786","19"
"20787","0"
"20788","23"
"20789","6"
"20790","14"
"20791","19"
"20792","9"
"20793","10"
"20794","0"
"20795","0"
"20796","22"
"20797","28"
"20798","19"
"20799","11"
"20800","29"
"20801","17"
"20802","9"
"20803","3"
"20804","3"
"20805","6"
"20806","2"
"20807","7"
"20808","0"
"20809","7"
"20810","2"
"20811","17"
"20812","22"
"20813","13"
"20814","1"
"20815","20"
"20816","2"
"20817","23"
"20818","13"
"20819","1"
"20820","1"
"20821","0"
"20822","1"
"20823","1"
"20824","15"
"20825","14"
"20826","1"
"20827","31"
"20828","0"
"20829","8"
"20830","2"
"20831","24"
"20832","1"
"20833","3"
"20834","4"
"20835","1"
"20836","16"
"20837","18"
"20838","2"
"20839","3"
